complaint_id,shipment_id,customer_id,product_id,complaint_datetime,complaint_text,sentiment_label,named_entities,resolution_status
CMP-000298,SHP-004202,CUST-0079,PRD-055,2025-11-16 15:00:00,wrong label on carton created receiving delay. Product=Power Unit 055; shipment=SHP-004202; probable root cause=logistics.,negative,PRODUCT:PRD-055;SHIPMENT:SHP-004202;CAUSE:logistics,open
CMP-000299,SHP-004535,CUST-0033,PRD-077,2025-10-24 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 077; shipment=SHP-004535; probable root cause=quality_hold.,negative,PRODUCT:PRD-077;SHIPMENT:SHP-004535;CAUSE:quality_hold,under_review
CMP-000300,SHP-001035,CUST-0025,PRD-044,2026-03-19 09:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 044; shipment=SHP-001035; probable root cause=logistics.,negative,PRODUCT:PRD-044;SHIPMENT:SHP-001035;CAUSE:logistics,closed
CMP-000301,SHP-002689,CUST-0009,PRD-038,2026-06-11 19:00:00,surface scratch detected on incoming parts. Product=Connector 038; shipment=SHP-002689; probable root cause=on_time.,negative,PRODUCT:PRD-038;SHIPMENT:SHP-002689;CAUSE:on_time,closed
CMP-000302,SHP-002561,CUST-0036,PRD-045,2026-07-21 09:00:00,wrong label on carton created receiving delay. Product=Control Board 045; shipment=SHP-002561; probable root cause=logistics.,negative,PRODUCT:PRD-045;SHIPMENT:SHP-002561;CAUSE:logistics,closed
CMP-000303,SHP-000066,CUST-0110,PRD-018,2026-02-13 14:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 018; shipment=SHP-000066; probable root cause=production_delay.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-000066;CAUSE:production_delay,under_review
CMP-000304,SHP-000961,CUST-0022,PRD-023,2026-04-19 19:00:00,wrong label on carton created receiving delay. Product=Power Unit 023; shipment=SHP-000961; probable root cause=on_time.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-000961;CAUSE:on_time,open
CMP-000305,SHP-003836,CUST-0116,PRD-002,2025-11-12 08:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 002; shipment=SHP-003836; probable root cause=production_delay.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-003836;CAUSE:production_delay,closed
CMP-000306,SHP-004557,CUST-0120,PRD-040,2025-12-16 17:00:00,dimension deviation found during final assembly. Product=Control Board 040; shipment=SHP-004557; probable root cause=production_delay.,negative,PRODUCT:PRD-040;SHIPMENT:SHP-004557;CAUSE:production_delay,closed
CMP-000307,SHP-004952,CUST-0117,PRD-006,2026-03-25 08:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 006; shipment=SHP-004952; probable root cause=quality_hold.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-004952;CAUSE:quality_hold,closed
CMP-000308,SHP-002112,CUST-0039,PRD-053,2026-06-09 13:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 053; shipment=SHP-002112; probable root cause=production_delay.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-002112;CAUSE:production_delay,closed
CMP-000309,SHP-005107,CUST-0047,PRD-033,2025-10-25 15:00:00,late delivery caused line stoppage at customer site. Product=Control Board 033; shipment=SHP-005107; probable root cause=on_time.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-005107;CAUSE:on_time,closed
CMP-000310,SHP-001422,CUST-0118,PRD-077,2025-12-18 19:00:00,wrong label on carton created receiving delay. Product=Control Board 077; shipment=SHP-001422; probable root cause=logistics.,negative,PRODUCT:PRD-077;SHIPMENT:SHP-001422;CAUSE:logistics,under_review
CMP-000311,SHP-001539,CUST-0029,PRD-036,2026-03-15 09:00:00,wrong label on carton created receiving delay. Product=Connector 036; shipment=SHP-001539; probable root cause=production_delay.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-001539;CAUSE:production_delay,open
CMP-000312,SHP-001189,CUST-0078,PRD-041,2026-02-18 08:00:00,delivery arrived early and quality was acceptable. Product=Control Board 041; shipment=SHP-001189; probable root cause=logistics.,positive,PRODUCT:PRD-041;SHIPMENT:SHP-001189;CAUSE:logistics,closed
CMP-000313,SHP-004124,CUST-0086,PRD-019,2025-11-07 10:00:00,delivery arrived early and quality was acceptable. Product=Control Board 019; shipment=SHP-004124; probable root cause=quality_hold.,positive,PRODUCT:PRD-019;SHIPMENT:SHP-004124;CAUSE:quality_hold,open
CMP-000314,SHP-000676,CUST-0032,PRD-003,2025-12-23 12:00:00,delivery arrived early and quality was acceptable. Product=Power Unit 003; shipment=SHP-000676; probable root cause=on_time.,positive,PRODUCT:PRD-003;SHIPMENT:SHP-000676;CAUSE:on_time,open
CMP-000315,SHP-000447,CUST-0007,PRD-043,2025-10-09 10:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 043; shipment=SHP-000447; probable root cause=on_time.,negative,PRODUCT:PRD-043;SHIPMENT:SHP-000447;CAUSE:on_time,closed
CMP-000316,SHP-003524,CUST-0084,PRD-030,2026-03-26 14:00:00,dimension deviation found during final assembly. Product=Sensor Module 030; shipment=SHP-003524; probable root cause=on_time.,negative,PRODUCT:PRD-030;SHIPMENT:SHP-003524;CAUSE:on_time,closed
CMP-000317,SHP-000291,CUST-0077,PRD-079,2026-03-11 18:00:00,delivery arrived early and quality was acceptable. Product=Connector 079; shipment=SHP-000291; probable root cause=on_time.,positive,PRODUCT:PRD-079;SHIPMENT:SHP-000291;CAUSE:on_time,open
CMP-000318,SHP-002616,CUST-0070,PRD-036,2026-07-01 12:00:00,technical support resolved the issue quickly. Product=Connector 036; shipment=SHP-002616; probable root cause=production_delay.,positive,PRODUCT:PRD-036;SHIPMENT:SHP-002616;CAUSE:production_delay,open
CMP-000319,SHP-004172,CUST-0025,PRD-048,2026-01-15 15:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 048; shipment=SHP-004172; probable root cause=quality_hold.,negative,PRODUCT:PRD-048;SHIPMENT:SHP-004172;CAUSE:quality_hold,open
CMP-000320,SHP-005136,CUST-0089,PRD-022,2026-07-07 15:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 022; shipment=SHP-005136; probable root cause=on_time.,negative,PRODUCT:PRD-022;SHIPMENT:SHP-005136;CAUSE:on_time,closed
CMP-000321,SHP-000753,CUST-0007,PRD-023,2026-03-04 19:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 023; shipment=SHP-000753; probable root cause=production_delay.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-000753;CAUSE:production_delay,under_review
CMP-000322,SHP-003793,CUST-0076,PRD-008,2025-11-08 09:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 008; shipment=SHP-003793; probable root cause=production_delay.,negative,PRODUCT:PRD-008;SHIPMENT:SHP-003793;CAUSE:production_delay,closed
CMP-000323,SHP-002174,CUST-0078,PRD-067,2025-11-29 17:00:00,surface scratch detected on incoming parts. Product=Sensor Module 067; shipment=SHP-002174; probable root cause=on_time.,negative,PRODUCT:PRD-067;SHIPMENT:SHP-002174;CAUSE:on_time,closed
CMP-000324,SHP-000803,CUST-0015,PRD-004,2026-04-06 14:00:00,delivery arrived early and quality was acceptable. Product=Control Board 004; shipment=SHP-000803; probable root cause=production_delay.,positive,PRODUCT:PRD-004;SHIPMENT:SHP-000803;CAUSE:production_delay,closed
CMP-000325,SHP-004879,CUST-0005,PRD-040,2026-06-08 08:00:00,technical support resolved the issue quickly. Product=Control Board 040; shipment=SHP-004879; probable root cause=on_time.,positive,PRODUCT:PRD-040;SHIPMENT:SHP-004879;CAUSE:on_time,closed
CMP-000326,SHP-000198,CUST-0084,PRD-035,2026-07-16 08:00:00,wrong label on carton created receiving delay. Product=Sensor Module 035; shipment=SHP-000198; probable root cause=on_time.,negative,PRODUCT:PRD-035;SHIPMENT:SHP-000198;CAUSE:on_time,closed
CMP-000327,SHP-004125,CUST-0085,PRD-066,2026-05-31 19:00:00,technical support resolved the issue quickly. Product=Metal Housing 066; shipment=SHP-004125; probable root cause=logistics.,positive,PRODUCT:PRD-066;SHIPMENT:SHP-004125;CAUSE:logistics,closed
CMP-000328,SHP-002602,CUST-0021,PRD-051,2025-12-19 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 051; shipment=SHP-002602; probable root cause=production_delay.,negative,PRODUCT:PRD-051;SHIPMENT:SHP-002602;CAUSE:production_delay,closed
CMP-000329,SHP-004223,CUST-0081,PRD-038,2025-10-06 14:00:00,late delivery caused line stoppage at customer site. Product=Connector 038; shipment=SHP-004223; probable root cause=logistics.,negative,PRODUCT:PRD-038;SHIPMENT:SHP-004223;CAUSE:logistics,closed
CMP-000330,SHP-003131,CUST-0116,PRD-011,2026-07-08 19:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 011; shipment=SHP-003131; probable root cause=production_delay.,negative,PRODUCT:PRD-011;SHIPMENT:SHP-003131;CAUSE:production_delay,open
CMP-000331,SHP-002263,CUST-0037,PRD-075,2026-02-03 10:00:00,technical support resolved the issue quickly. Product=Industrial Switch 075; shipment=SHP-002263; probable root cause=on_time.,positive,PRODUCT:PRD-075;SHIPMENT:SHP-002263;CAUSE:on_time,closed
CMP-000332,SHP-002651,CUST-0027,PRD-007,2025-11-03 12:00:00,packaging was damaged but components passed inspection. Product=Control Board 007; shipment=SHP-002651; probable root cause=production_delay.,neutral,PRODUCT:PRD-007;SHIPMENT:SHP-002651;CAUSE:production_delay,closed
CMP-000333,SHP-002972,CUST-0080,PRD-033,2025-11-02 15:00:00,late delivery caused line stoppage at customer site. Product=Control Board 033; shipment=SHP-002972; probable root cause=production_delay.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-002972;CAUSE:production_delay,closed
CMP-000334,SHP-000615,CUST-0111,PRD-023,2025-10-23 10:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 023; shipment=SHP-000615; probable root cause=material_shortage.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-000615;CAUSE:material_shortage,closed
CMP-000335,SHP-004650,CUST-0073,PRD-062,2025-10-20 09:00:00,packaging was damaged but components passed inspection. Product=Sensor Module 062; shipment=SHP-004650; probable root cause=production_delay.,neutral,PRODUCT:PRD-062;SHIPMENT:SHP-004650;CAUSE:production_delay,open
CMP-000336,SHP-003961,CUST-0119,PRD-060,2026-06-14 08:00:00,delivery arrived early and quality was acceptable. Product=Connector 060; shipment=SHP-003961; probable root cause=on_time.,positive,PRODUCT:PRD-060;SHIPMENT:SHP-003961;CAUSE:on_time,closed
CMP-000337,SHP-003038,CUST-0096,PRD-004,2026-04-29 12:00:00,late delivery caused line stoppage at customer site. Product=Control Board 004; shipment=SHP-003038; probable root cause=logistics.,negative,PRODUCT:PRD-004;SHIPMENT:SHP-003038;CAUSE:logistics,closed
CMP-000338,SHP-003873,CUST-0120,PRD-040,2026-03-26 13:00:00,late delivery caused line stoppage at customer site. Product=Control Board 040; shipment=SHP-003873; probable root cause=quality_hold.,negative,PRODUCT:PRD-040;SHIPMENT:SHP-003873;CAUSE:quality_hold,closed
CMP-000339,SHP-003101,CUST-0008,PRD-074,2026-01-18 18:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 074; shipment=SHP-003101; probable root cause=logistics.,negative,PRODUCT:PRD-074;SHIPMENT:SHP-003101;CAUSE:logistics,closed
CMP-000340,SHP-004997,CUST-0107,PRD-013,2026-05-25 14:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-004997; probable root cause=material_shortage.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-004997;CAUSE:material_shortage,under_review
CMP-000341,SHP-003788,CUST-0020,PRD-064,2026-07-20 15:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 064; shipment=SHP-003788; probable root cause=quality_hold.,negative,PRODUCT:PRD-064;SHIPMENT:SHP-003788;CAUSE:quality_hold,closed
CMP-000342,SHP-002811,CUST-0104,PRD-011,2026-01-19 08:00:00,technical support resolved the issue quickly. Product=Industrial Switch 011; shipment=SHP-002811; probable root cause=production_delay.,positive,PRODUCT:PRD-011;SHIPMENT:SHP-002811;CAUSE:production_delay,closed
CMP-000343,SHP-004773,CUST-0049,PRD-033,2026-06-13 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 033; shipment=SHP-004773; probable root cause=quality_hold.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-004773;CAUSE:quality_hold,closed
CMP-000344,SHP-003278,CUST-0087,PRD-032,2026-04-24 14:00:00,packaging was damaged but components passed inspection. Product=Connector 032; shipment=SHP-003278; probable root cause=logistics.,neutral,PRODUCT:PRD-032;SHIPMENT:SHP-003278;CAUSE:logistics,closed
CMP-000345,SHP-004271,CUST-0107,PRD-002,2025-09-14 15:00:00,dimension deviation found during final assembly. Product=Sensor Module 002; shipment=SHP-004271; probable root cause=material_shortage.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-004271;CAUSE:material_shortage,under_review
CMP-000346,SHP-003809,CUST-0038,PRD-041,2025-09-18 14:00:00,dimension deviation found during final assembly. Product=Control Board 041; shipment=SHP-003809; probable root cause=on_time.,negative,PRODUCT:PRD-041;SHIPMENT:SHP-003809;CAUSE:on_time,closed
CMP-000347,SHP-000192,CUST-0088,PRD-044,2026-05-25 19:00:00,packaging was damaged but components passed inspection. Product=Sensor Module 044; shipment=SHP-000192; probable root cause=material_shortage.,neutral,PRODUCT:PRD-044;SHIPMENT:SHP-000192;CAUSE:material_shortage,closed
CMP-000348,SHP-000532,CUST-0052,PRD-029,2026-05-02 14:00:00,late delivery caused line stoppage at customer site. Product=Connector 029; shipment=SHP-000532; probable root cause=production_delay.,negative,PRODUCT:PRD-029;SHIPMENT:SHP-000532;CAUSE:production_delay,closed
CMP-000349,SHP-004983,CUST-0039,PRD-033,2025-09-15 13:00:00,late delivery caused line stoppage at customer site. Product=Control Board 033; shipment=SHP-004983; probable root cause=production_delay.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-004983;CAUSE:production_delay,closed
CMP-000350,SHP-004883,CUST-0049,PRD-054,2026-05-30 14:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 054; shipment=SHP-004883; probable root cause=on_time.,negative,PRODUCT:PRD-054;SHIPMENT:SHP-004883;CAUSE:on_time,closed
CMP-000351,SHP-003132,CUST-0102,PRD-039,2026-02-08 15:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 039; shipment=SHP-003132; probable root cause=production_delay.,negative,PRODUCT:PRD-039;SHIPMENT:SHP-003132;CAUSE:production_delay,under_review
CMP-000352,SHP-004132,CUST-0102,PRD-059,2025-09-09 12:00:00,dimension deviation found during final assembly. Product=Control Board 059; shipment=SHP-004132; probable root cause=on_time.,negative,PRODUCT:PRD-059;SHIPMENT:SHP-004132;CAUSE:on_time,closed
CMP-000353,SHP-002482,CUST-0116,PRD-063,2026-07-07 11:00:00,packaging was damaged but components passed inspection. Product=Industrial Switch 063; shipment=SHP-002482; probable root cause=on_time.,neutral,PRODUCT:PRD-063;SHIPMENT:SHP-002482;CAUSE:on_time,closed
CMP-000354,SHP-001441,CUST-0033,PRD-001,2025-11-18 14:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 001; shipment=SHP-001441; probable root cause=production_delay.,negative,PRODUCT:PRD-001;SHIPMENT:SHP-001441;CAUSE:production_delay,closed
CMP-000355,SHP-000082,CUST-0095,PRD-031,2026-07-09 19:00:00,delivery arrived early and quality was acceptable. Product=Connector 031; shipment=SHP-000082; probable root cause=production_delay.,positive,PRODUCT:PRD-031;SHIPMENT:SHP-000082;CAUSE:production_delay,closed
CMP-000356,SHP-003738,CUST-0036,PRD-028,2025-10-23 10:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 028; shipment=SHP-003738; probable root cause=production_delay.,negative,PRODUCT:PRD-028;SHIPMENT:SHP-003738;CAUSE:production_delay,closed
CMP-000357,SHP-001841,CUST-0025,PRD-073,2025-11-03 14:00:00,late delivery caused line stoppage at customer site. Product=Connector 073; shipment=SHP-001841; probable root cause=logistics.,negative,PRODUCT:PRD-073;SHIPMENT:SHP-001841;CAUSE:logistics,under_review
CMP-000358,SHP-001560,CUST-0073,PRD-077,2026-02-15 17:00:00,late delivery caused line stoppage at customer site. Product=Control Board 077; shipment=SHP-001560; probable root cause=production_delay.,negative,PRODUCT:PRD-077;SHIPMENT:SHP-001560;CAUSE:production_delay,under_review
CMP-000359,SHP-004473,CUST-0006,PRD-020,2026-01-19 12:00:00,late delivery caused line stoppage at customer site. Product=Control Board 020; shipment=SHP-004473; probable root cause=quality_hold.,negative,PRODUCT:PRD-020;SHIPMENT:SHP-004473;CAUSE:quality_hold,open
CMP-000360,SHP-002488,CUST-0033,PRD-041,2026-02-21 16:00:00,packaging was damaged but components passed inspection. Product=Control Board 041; shipment=SHP-002488; probable root cause=production_delay.,neutral,PRODUCT:PRD-041;SHIPMENT:SHP-002488;CAUSE:production_delay,open
CMP-000361,SHP-003081,CUST-0077,PRD-011,2026-03-30 08:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 011; shipment=SHP-003081; probable root cause=production_delay.,negative,PRODUCT:PRD-011;SHIPMENT:SHP-003081;CAUSE:production_delay,closed
CMP-000362,SHP-003495,CUST-0120,PRD-009,2026-01-16 15:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 009; shipment=SHP-003495; probable root cause=material_shortage.,negative,PRODUCT:PRD-009;SHIPMENT:SHP-003495;CAUSE:material_shortage,open
CMP-000363,SHP-000254,CUST-0073,PRD-012,2026-01-24 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 012; shipment=SHP-000254; probable root cause=quality_hold.,negative,PRODUCT:PRD-012;SHIPMENT:SHP-000254;CAUSE:quality_hold,closed
